week_number,week_commencing,channel_name,store_id,style_code,description,season,category,colour,size,EAN,sales_units,sales_value,retail_price,cost,returns_units,returns_value,gross_sales_units,gross_sales_value,stock_units,brand,gender,replenishment_units,on_order_units
1,2025-01-06,JD Sports,JDS-001,URB-M-1030,Navy Outerwear,SS26,Outerwear,Red,XXL,5000000103000,8,173.92,21.74,8.41,0,0.0,8,173.92,108,UrbanEdge,Men,26,43
1,2025-01-06,ASOS,ASO-001,URB-M-1030,Navy Outerwear,SS26,Outerwear,Red,S,5000000103000,4,86.96,21.74,8.41,0,0.0,4,86.96,75,UrbanEdge,Men,45,35
1,2025-01-06,JD Sports,JDS-001,URB-M-1031,Olive Outerwear,AW25,Outerwear,Pink,XL,5000000103100,0,0.0,104.61,43.31,0,0.0,0,0.0,197,UrbanEdge,Men,10,2
1,2025-01-06,Zalando,ZAL-001,URB-M-1031,Olive Outerwear,AW25,Outerwear,Pink,XXL,5000000103100,9,941.49,104.61,43.31,0,0.0,9,941.49,79,UrbanEdge,Men,32,3
1,2025-01-06,Amazon UK,AMZ-001,URB-M-1031,Olive Outerwear,AW25,Outerwear,Pink,XXL,5000000103100,2,209.22,104.61,43.31,0,0.0,2,209.22,111,UrbanEdge,Men,2,99
1,2025-01-06,ASOS,ASO-001,URB-M-1031,Olive Outerwear,AW25,Outerwear,Pink,L,5000000103100,5,523.05,104.61,43.31,0,0.0,5,523.05,168,UrbanEdge,Men,2,11
1,2025-01-06,Amazon UK,AMZ-001,URB-W-1032,Grey Footwear,SS25,Footwear,Beige,XS,5000000103200,10,710.8,71.08,24.67,0,0.0,10,710.8,140,UrbanEdge,Women,0,42
1,2025-01-06,eBay UK,EBY-001,URB-W-1032,Grey Footwear,SS25,Footwear,Beige,XS,5000000103200,7,497.56,71.08,24.67,1,71.08,8,568.64,61,UrbanEdge,Women,30,13
1,2025-01-06,Next,NXT-001,URB-W-1032,Grey Footwear,SS25,Footwear,Beige,L,5000000103200,7,497.56,71.08,24.67,0,0.0,7,497.56,127,UrbanEdge,Women,14,78
1,2025-01-06,Zalando,ZAL-001,URB-W-1032,Grey Footwear,SS25,Footwear,Beige,S,5000000103200,6,426.48,71.08,24.67,0,0.0,6,426.48,47,UrbanEdge,Women,13,52
1,2025-01-06,Very,VRY-001,URB-W-1032,Grey Footwear,SS25,Footwear,Beige,S,5000000103200,1,71.08,71.08,24.67,0,0.0,1,71.08,87,UrbanEdge,Women,8,54
1,2025-01-06,JD Sports,JDS-001,URB-W-1032,Grey Footwear,SS25,Footwear,Beige,XS,5000000103200,3,213.24,71.08,24.67,0,0.0,3,213.24,101,UrbanEdge,Women,11,1
1,2025-01-06,JD Sports,JDS-001,URB-W-1033,Pink Footwear,AW25,Footwear,Pink,XS,5000000103300,4,165.96,41.49,16.12,0,0.0,4,165.96,27,UrbanEdge,Women,25,72
1,2025-01-06,eBay UK,EBY-001,URB-W-1033,Pink Footwear,AW25,Footwear,Pink,M,5000000103300,10,414.9,41.49,16.12,2,82.98,12,497.88,132,UrbanEdge,Women,22,97
1,2025-01-06,Zalando,ZAL-001,URB-W-1033,Pink Footwear,AW25,Footwear,Pink,M,5000000103300,3,124.47,41.49,16.12,0,0.0,3,124.47,28,UrbanEdge,Women,8,3
1,2025-01-06,JD Sports,JDS-001,URB-W-1034,Beige Footwear,SS25,Footwear,Red,S,5000000103400,4,113.0,28.25,9.88,0,0.0,4,113.0,171,UrbanEdge,Women,44,0
1,2025-01-06,Very,VRY-001,URB-W-1034,Beige Footwear,SS25,Footwear,Red,XL,5000000103400,6,169.5,28.25,9.88,0,0.0,6,169.5,42,UrbanEdge,Women,17,43
1,2025-01-06,Next,NXT-001,URB-W-1034,Beige Footwear,SS25,Footwear,Red,XS,5000000103400,3,84.75,28.25,9.88,0,0.0,3,84.75,149,UrbanEdge,Women,18,34
1,2025-01-06,Zalando,ZAL-001,URB-W-1034,Beige Footwear,SS25,Footwear,Red,L,5000000103400,7,197.75,28.25,9.88,0,0.0,7,197.75,192,UrbanEdge,Women,13,38
1,2025-01-06,eBay UK,EBY-001,URB-W-1034,Beige Footwear,SS25,Footwear,Red,XXL,5000000103400,8,226.0,28.25,9.88,1,28.25,9,254.25,133,UrbanEdge,Women,39,11
1,2025-01-06,JD Sports,JDS-001,URB-W-1035,Black Footwear,AW25,Footwear,Beige,S,5000000103500,6,516.72,86.12,28.58,0,0.0,6,516.72,122,UrbanEdge,Women,40,67
1,2025-01-06,ASOS,ASO-001,URB-W-1035,Black Footwear,AW25,Footwear,Beige,XXL,5000000103500,1,86.12,86.12,28.58,0,0.0,1,86.12,158,UrbanEdge,Women,30,86
1,2025-01-06,Amazon UK,AMZ-001,URB-W-1035,Black Footwear,AW25,Footwear,Beige,L,5000000103500,0,0.0,86.12,28.58,0,0.0,0,0.0,34,UrbanEdge,Women,46,11
1,2025-01-06,Amazon UK,AMZ-001,URB-M-1036,Pink Footwear,SS26,Footwear,Olive,XXL,5000000103600,4,88.96,22.24,9.14,0,0.0,4,88.96,137,UrbanEdge,Men,16,52
1,2025-01-06,JD Sports,JDS-001,URB-M-1036,Pink Footwear,SS26,Footwear,Olive,XXL,5000000103600,10,222.4,22.24,9.14,1,22.24,11,244.64,92,UrbanEdge,Men,36,48
1,2025-01-06,Next,NXT-001,URB-M-1036,Pink Footwear,SS26,Footwear,Olive,XL,5000000103600,1,22.24,22.24,9.14,0,0.0,1,22.24,83,UrbanEdge,Men,41,55
1,2025-01-06,eBay UK,EBY-001,URB-M-1036,Pink Footwear,SS26,Footwear,Olive,L,5000000103600,5,111.2,22.24,9.14,0,0.0,5,111.2,132,UrbanEdge,Men,7,84
1,2025-01-06,Very,VRY-001,URB-M-1036,Pink Footwear,SS26,Footwear,Olive,M,5000000103600,5,111.2,22.24,9.14,0,0.0,5,111.2,24,UrbanEdge,Men,24,24
1,2025-01-06,Zalando,ZAL-001,URB-M-1036,Pink Footwear,SS26,Footwear,Olive,S,5000000103600,4,88.96,22.24,9.14,0,0.0,4,88.96,52,UrbanEdge,Men,32,40
1,2025-01-06,Zalando,ZAL-001,URB-M-1037,Blue Footwear,AW25,Footwear,Grey,L,5000000103700,5,303.7,60.74,24.09,0,0.0,5,303.7,172,UrbanEdge,Men,22,11
1,2025-01-06,JD Sports,JDS-001,URB-M-1037,Blue Footwear,AW25,Footwear,Grey,XL,5000000103700,2,121.48,60.74,24.09,0,0.0,2,121.48,13,UrbanEdge,Men,20,3
1,2025-01-06,eBay UK,EBY-001,URB-M-1037,Blue Footwear,AW25,Footwear,Grey,M,5000000103700,2,121.48,60.74,24.09,0,0.0,2,121.48,27,UrbanEdge,Men,30,61
1,2025-01-06,eBay UK,EBY-001,URB-M-1038,Olive Footwear,SS25,Footwear,Grey,XXL,5000000103800,4,149.08,37.27,15.48,0,0.0,4,149.08,73,UrbanEdge,Men,38,59
1,2025-01-06,ASOS,ASO-001,URB-M-1038,Olive Footwear,SS25,Footwear,Grey,S,5000000103800,1,37.27,37.27,15.48,0,0.0,1,37.27,146,UrbanEdge,Men,5,75
1,2025-01-06,Zalando,ZAL-001,URB-M-1038,Olive Footwear,SS25,Footwear,Grey,XL,5000000103800,4,149.08,37.27,15.48,0,0.0,4,149.08,77,UrbanEdge,Men,31,79
1,2025-01-06,Next,NXT-001,URB-M-1038,Olive Footwear,SS25,Footwear,Grey,S,5000000103800,7,260.89,37.27,15.48,0,0.0,7,260.89,143,UrbanEdge,Men,2,16
1,2025-01-06,Very,VRY-001,URB-M-1038,Olive Footwear,SS25,Footwear,Grey,S,5000000103800,5,186.35,37.27,15.48,0,0.0,5,186.35,151,UrbanEdge,Men,20,25
1,2025-01-06,Amazon UK,AMZ-001,URB-M-1038,Olive Footwear,SS25,Footwear,Grey,S,5000000103800,4,149.08,37.27,15.48,0,0.0,4,149.08,186,UrbanEdge,Men,19,45
1,2025-01-06,JD Sports,JDS-001,URB-M-1038,Olive Footwear,SS25,Footwear,Grey,XXL,5000000103800,4,149.08,37.27,15.48,0,0.0,4,149.08,30,UrbanEdge,Men,20,92
1,2025-01-06,Amazon UK,AMZ-001,URB-M-1039,Grey Footwear,AW25,Footwear,Black,S,5000000103900,1,24.77,24.77,9.43,0,0.0,1,24.77,92,UrbanEdge,Men,29,92
1,2025-01-06,Zalando,ZAL-001,URB-M-1039,Grey Footwear,AW25,Footwear,Black,XXL,5000000103900,9,222.93,24.77,9.43,1,24.77,10,247.7,42,UrbanEdge,Men,40,10
1,2025-01-06,Very,VRY-001,URB-M-1039,Grey Footwear,AW25,Footwear,Black,XL,5000000103900,1,24.77,24.77,9.43,0,0.0,1,24.77,177,UrbanEdge,Men,25,38
1,2025-01-06,ASOS,ASO-001,URB-M-1039,Grey Footwear,AW25,Footwear,Black,M,5000000103900,1,24.77,24.77,9.43,0,0.0,1,24.77,154,UrbanEdge,Men,13,96
1,2025-01-06,eBay UK,EBY-001,URB-M-1039,Grey Footwear,AW25,Footwear,Black,XXL,5000000103900,3,74.31,24.77,9.43,0,0.0,3,74.31,35,UrbanEdge,Men,20,70
1,2025-01-06,JD Sports,JDS-001,URB-M-1039,Grey Footwear,AW25,Footwear,Black,XXL,5000000103900,5,123.85,24.77,9.43,0,0.0,5,123.85,170,UrbanEdge,Men,27,31
1,2025-01-06,Next,NXT-001,URB-M-1039,Grey Footwear,AW25,Footwear,Black,M,5000000103900,2,49.54,24.77,9.43,0,0.0,2,49.54,130,UrbanEdge,Men,10,62
1,2025-01-06,Very,VRY-001,URB-W-1040,Camel Accessorie,SS25,Accessories,White,XXL,5000000104000,0,0.0,90.73,25.83,0,0.0,0,0.0,76,UrbanEdge,Women,24,57
1,2025-01-06,ASOS,ASO-001,URB-W-1040,Camel Accessorie,SS25,Accessories,White,L,5000000104000,8,725.84,90.73,25.83,1,90.73,9,816.57,138,UrbanEdge,Women,44,53
1,2025-01-06,JD Sports,JDS-001,URB-W-1040,Camel Accessorie,SS25,Accessories,White,XXL,5000000104000,4,362.92,90.73,25.83,0,0.0,4,362.92,109,UrbanEdge,Women,1,14
1,2025-01-06,Next,NXT-001,URB-W-1040,Camel Accessorie,SS25,Accessories,White,XXL,5000000104000,10,907.3,90.73,25.83,0,0.0,10,907.3,60,UrbanEdge,Women,39,98
1,2025-01-06,Zalando,ZAL-001,URB-W-1040,Camel Accessorie,SS25,Accessories,White,XL,5000000104000,7,635.11,90.73,25.83,0,0.0,7,635.11,169,UrbanEdge,Women,34,29
1,2025-01-06,Next,NXT-001,URB-W-1041,Olive Accessorie,SS25,Accessories,Camel,XXL,5000000104100,2,32.98,16.49,6.56,0,0.0,2,32.98,138,UrbanEdge,Women,28,22
1,2025-01-06,Zalando,ZAL-001,URB-W-1041,Olive Accessorie,SS25,Accessories,Camel,M,5000000104100,4,65.96,16.49,6.56,0,0.0,4,65.96,55,UrbanEdge,Women,39,79
1,2025-01-06,Amazon UK,AMZ-001,URB-W-1041,Olive Accessorie,SS25,Accessories,Camel,XXL,5000000104100,3,49.47,16.49,6.56,0,0.0,3,49.47,18,UrbanEdge,Women,19,41
1,2025-01-06,eBay UK,EBY-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,XXL,5000000104200,4,107.92,26.98,9.89,0,0.0,4,107.92,158,UrbanEdge,Women,43,82
1,2025-01-06,Amazon UK,AMZ-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,XL,5000000104200,7,188.86,26.98,9.89,1,26.98,8,215.84,133,UrbanEdge,Women,37,54
1,2025-01-06,Very,VRY-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,XXL,5000000104200,8,215.84,26.98,9.89,0,0.0,8,215.84,147,UrbanEdge,Women,9,44
1,2025-01-06,Next,NXT-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,XS,5000000104200,5,134.9,26.98,9.89,0,0.0,5,134.9,192,UrbanEdge,Women,36,11
1,2025-01-06,JD Sports,JDS-001,URB-W-1042,Black Accessorie,AW25,Accessories,Grey,M,5000000104200,9,242.82,26.98,9.89,0,0.0,9,242.82,115,UrbanEdge,Women,6,58
1,2025-01-06,Next,NXT-001,URB-W-1043,Beige Accessorie,SS25,Accessories,Blue,XXL,5000000104300,5,274.7,54.94,19.63,0,0.0,5,274.7,186,UrbanEdge,Women,29,77
1,2025-01-06,Zalando,ZAL-001,URB-W-1043,Beige Accessorie,SS25,Accessories,Blue,M,5000000104300,0,0.0,54.94,19.63,0,0.0,0,0.0,135,UrbanEdge,Women,24,57
1,2025-01-06,ASOS,ASO-001,URB-W-1043,Beige Accessorie,SS25,Accessories,Blue,XL,5000000104300,7,384.58,54.94,19.63,0,0.0,7,384.58,144,UrbanEdge,Women,26,95
1,2025-01-06,JD Sports,JDS-001,URB-M-1044,Navy Accessorie,SS26,Accessories,White,S,5000000104400,7,220.08,31.44,12.38,0,0.0,7,220.08,112,UrbanEdge,Men,4,22
1,2025-01-06,eBay UK,EBY-001,URB-M-1044,Navy Accessorie,SS26,Accessories,White,XL,5000000104400,4,125.76,31.44,12.38,0,0.0,4,125.76,72,UrbanEdge,Men,14,95
1,2025-01-06,ASOS,ASO-001,URB-M-1044,Navy Accessorie,SS26,Accessories,White,XS,5000000104400,5,157.2,31.44,12.38,0,0.0,5,157.2,199,UrbanEdge,Men,41,98
1,2025-01-06,Very,VRY-001,URB-M-1045,Red Accessorie,AW25,Accessories,White,XS,5000000104500,3,216.54,72.18,21.72,0,0.0,3,216.54,132,UrbanEdge,Men,45,24
1,2025-01-06,Next,NXT-001,URB-M-1045,Red Accessorie,AW25,Accessories,White,L,5000000104500,12,866.16,72.18,21.72,1,72.18,13,938.34,70,UrbanEdge,Men,45,94
1,2025-01-06,Zalando,ZAL-001,URB-M-1045,Red Accessorie,AW25,Accessories,White,M,5000000104500,7,505.26,72.18,21.72,0,0.0,7,505.26,147,UrbanEdge,Men,1,51
1,2025-01-06,JD Sports,JDS-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,XL,5000000104600,12,802.2,66.85,22.21,1,66.85,13,869.05,25,UrbanEdge,Men,4,97
1,2025-01-06,eBay UK,EBY-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,S,5000000104600,2,133.7,66.85,22.21,0,0.0,2,133.7,129,UrbanEdge,Men,10,62
1,2025-01-06,Zalando,ZAL-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,XXL,5000000104600,7,467.95,66.85,22.21,1,66.85,8,534.8,90,UrbanEdge,Men,5,53
1,2025-01-06,Very,VRY-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,XS,5000000104600,10,668.5,66.85,22.21,1,66.85,11,735.35,150,UrbanEdge,Men,21,81
1,2025-01-06,Amazon UK,AMZ-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,XS,5000000104600,5,334.25,66.85,22.21,0,0.0,5,334.25,39,UrbanEdge,Men,22,33
1,2025-01-06,ASOS,ASO-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,S,5000000104600,6,401.1,66.85,22.21,0,0.0,6,401.1,43,UrbanEdge,Men,12,7
1,2025-01-06,Next,NXT-001,URB-M-1046,Camel Accessorie,SS26,Accessories,Blue,M,5000000104600,20,1337.0,66.85,22.21,3,200.55,23,1537.55,87,UrbanEdge,Men,22,40
1,2025-01-06,Zalando,ZAL-001,URB-M-1047,Navy Accessorie,AW25,Accessories,Blue,XL,5000000104700,3,250.23,83.41,33.26,0,0.0,3,250.23,131,UrbanEdge,Men,30,75
1,2025-01-06,Very,VRY-001,URB-M-1047,Navy Accessorie,AW25,Accessories,Blue,M,5000000104700,6,500.46,83.41,33.26,0,0.0,6,500.46,171,UrbanEdge,Men,17,50
1,2025-01-06,Amazon UK,AMZ-001,URB-M-1047,Navy Accessorie,AW25,Accessories,Blue,L,5000000104700,6,500.46,83.41,33.26,0,0.0,6,500.46,67,UrbanEdge,Men,4,76
1,2025-01-06,Zalando,ZAL-001,SOF-W-1048,Camel Top,SS26,Tops,Pink,XXL,5000000104800,1,100.42,100.42,35.89,0,0.0,1,100.42,84,SoftLux,Women,39,54
1,2025-01-06,Very,VRY-001,SOF-W-1048,Camel Top,SS26,Tops,Pink,XXL,5000000104800,8,803.36,100.42,35.89,0,0.0,8,803.36,138,SoftLux,Women,45,79
1,2025-01-06,Amazon UK,AMZ-001,SOF-W-1048,Camel Top,SS26,Tops,Pink,S,5000000104800,5,502.1,100.42,35.89,0,0.0,5,502.1,191,SoftLux,Women,0,87
1,2025-01-06,JD Sports,JDS-001,SOF-W-1048,Camel Top,SS26,Tops,Pink,XS,5000000104800,1,100.42,100.42,35.89,0,0.0,1,100.42,10,SoftLux,Women,29,53
1,2025-01-06,eBay UK,EBY-001,SOF-W-1048,Camel Top,SS26,Tops,Pink,L,5000000104800,11,1104.62,100.42,35.89,0,0.0,11,1104.62,152,SoftLux,Women,45,34
1,2025-01-06,Next,NXT-001,SOF-W-1048,Camel Top,SS26,Tops,Pink,XL,5000000104800,4,401.68,100.42,35.89,0,0.0,4,401.68,171,SoftLux,Women,7,18
1,2025-01-06,ASOS,ASO-001,SOF-W-1049,Beige Top,AW25,Tops,Grey,XS,5000000104900,3,284.4,94.8,36.95,0,0.0,3,284.4,114,SoftLux,Women,14,6
1,2025-01-06,Amazon UK,AMZ-001,SOF-W-1049,Beige Top,AW25,Tops,Grey,XXL,5000000104900,5,474.0,94.8,36.95,0,0.0,5,474.0,120,SoftLux,Women,47,35
1,2025-01-06,JD Sports,JDS-001,SOF-W-1049,Beige Top,AW25,Tops,Grey,M,5000000104900,6,568.8,94.8,36.95,0,0.0,6,568.8,29,SoftLux,Women,30,90
1,2025-01-06,Very,VRY-001,SOF-W-1049,Beige Top,AW25,Tops,Grey,S,5000000104900,7,663.6,94.8,36.95,0,0.0,7,663.6,72,SoftLux,Women,32,69
1,2025-01-06,Next,NXT-001,SOF-W-1049,Beige Top,AW25,Tops,Grey,XS,5000000104900,1,94.8,94.8,36.95,0,0.0,1,94.8,79,SoftLux,Women,15,42
1,2025-01-06,ASOS,ASO-001,SOF-W-1050,Black Top,SS26,Tops,Pink,M,5000000105000,5,123.95,24.79,7.67,0,0.0,5,123.95,149,SoftLux,Women,43,46
1,2025-01-06,JD Sports,JDS-001,SOF-W-1050,Black Top,SS26,Tops,Pink,XS,5000000105000,5,123.95,24.79,7.67,0,0.0,5,123.95,102,SoftLux,Women,5,64
1,2025-01-06,Zalando,ZAL-001,SOF-W-1050,Black Top,SS26,Tops,Pink,M,5000000105000,6,148.74,24.79,7.67,1,24.79,7,173.53,173,SoftLux,Women,7,53
1,2025-01-06,Next,NXT-001,SOF-W-1050,Black Top,SS26,Tops,Pink,XL,5000000105000,2,49.58,24.79,7.67,0,0.0,2,49.58,129,SoftLux,Women,36,89
1,2025-01-06,Very,VRY-001,SOF-W-1050,Black Top,SS26,Tops,Pink,S,5000000105000,7,173.53,24.79,7.67,1,24.79,8,198.32,164,SoftLux,Women,28,76
1,2025-01-06,eBay UK,EBY-001,SOF-W-1051,Navy Top,AW25,Tops,Red,L,5000000105100,7,782.6,111.8,45.79,1,111.8,8,894.4,112,SoftLux,Women,32,14
1,2025-01-06,Next,NXT-001,SOF-W-1051,Navy Top,AW25,Tops,Red,L,5000000105100,2,223.6,111.8,45.79,0,0.0,2,223.6,156,SoftLux,Women,36,29
1,2025-01-06,JD Sports,JDS-001,SOF-W-1051,Navy Top,AW25,Tops,Red,S,5000000105100,3,335.4,111.8,45.79,0,0.0,3,335.4,27,SoftLux,Women,18,1
1,2025-01-06,Very,VRY-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,XXL,5000000105200,5,256.2,51.24,21.24,0,0.0,5,256.2,117,SoftLux,Men,43,14
1,2025-01-06,ASOS,ASO-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,XS,5000000105200,7,358.68,51.24,21.24,0,0.0,7,358.68,78,SoftLux,Men,10,48
1,2025-01-06,eBay UK,EBY-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,M,5000000105200,1,51.24,51.24,21.24,0,0.0,1,51.24,54,SoftLux,Men,33,51
1,2025-01-06,JD Sports,JDS-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,XXL,5000000105200,4,204.96,51.24,21.24,0,0.0,4,204.96,184,SoftLux,Men,44,3
1,2025-01-06,Zalando,ZAL-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,XXL,5000000105200,1,51.24,51.24,21.24,0,0.0,1,51.24,143,SoftLux,Men,26,82
1,2025-01-06,Amazon UK,AMZ-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,M,5000000105200,1,51.24,51.24,21.24,0,0.0,1,51.24,113,SoftLux,Men,8,65
1,2025-01-06,Next,NXT-001,SOF-M-1052,Grey Top,SS26,Tops,Grey,S,5000000105200,1,51.24,51.24,21.24,0,0.0,1,51.24,180,SoftLux,Men,3,25
1,2025-01-06,Zalando,ZAL-001,SOF-M-1053,Navy Top,AW25,Tops,Black,S,5000000105300,8,226.08,28.26,8.56,0,0.0,8,226.08,53,SoftLux,Men,25,28
1,2025-01-06,Next,NXT-001,SOF-M-1053,Navy Top,AW25,Tops,Black,S,5000000105300,2,56.52,28.26,8.56,0,0.0,2,56.52,78,SoftLux,Men,35,11
1,2025-01-06,Very,VRY-001,SOF-M-1053,Navy Top,AW25,Tops,Black,L,5000000105300,0,0.0,28.26,8.56,0,0.0,0,0.0,72,SoftLux,Men,5,67
1,2025-01-06,JD Sports,JDS-001,SOF-M-1053,Navy Top,AW25,Tops,Black,XS,5000000105300,3,84.78,28.26,8.56,0,0.0,3,84.78,40,SoftLux,Men,41,2
1,2025-01-06,ASOS,ASO-001,SOF-M-1053,Navy Top,AW25,Tops,Black,XL,5000000105300,5,141.3,28.26,8.56,0,0.0,5,141.3,122,SoftLux,Men,6,51
1,2025-01-06,Amazon UK,AMZ-001,SOF-M-1053,Navy Top,AW25,Tops,Black,L,5000000105300,8,226.08,28.26,8.56,0,0.0,8,226.08,41,SoftLux,Men,46,51
1,2025-01-06,eBay UK,EBY-001,SOF-M-1053,Navy Top,AW25,Tops,Black,XXL,5000000105300,2,56.52,28.26,8.56,0,0.0,2,56.52,117,SoftLux,Men,0,71
1,2025-01-06,Amazon UK,AMZ-001,SOF-M-1054,Pink Top,SS26,Tops,White,S,5000000105400,4,417.76,104.44,40.29,0,0.0,4,417.76,167,SoftLux,Men,30,79
1,2025-01-06,ASOS,ASO-001,SOF-M-1054,Pink Top,SS26,Tops,White,L,5000000105400,5,522.2,104.44,40.29,0,0.0,5,522.2,107,SoftLux,Men,8,68
1,2025-01-06,Zalando,ZAL-001,SOF-M-1054,Pink Top,SS26,Tops,White,XS,5000000105400,0,0.0,104.44,40.29,0,0.0,0,0.0,23,SoftLux,Men,18,13
1,2025-01-06,eBay UK,EBY-001,SOF-M-1054,Pink Top,SS26,Tops,White,S,5000000105400,6,626.64,104.44,40.29,0,0.0,6,626.64,173,SoftLux,Men,25,41
1,2025-01-06,Very,VRY-001,SOF-M-1054,Pink Top,SS26,Tops,White,XL,5000000105400,6,626.64,104.44,40.29,0,0.0,6,626.64,43,SoftLux,Men,45,59
1,2025-01-06,JD Sports,JDS-001,SOF-M-1055,White Top,SS26,Tops,White,M,5000000105500,5,307.95,61.59,17.71,0,0.0,5,307.95,157,SoftLux,Men,32,52
1,2025-01-06,Amazon UK,AMZ-001,SOF-M-1055,White Top,SS26,Tops,White,L,5000000105500,11,677.49,61.59,17.71,2,123.18,13,800.67,142,SoftLux,Men,21,93
1,2025-01-06,Very,VRY-001,SOF-M-1055,White Top,SS26,Tops,White,XXL,5000000105500,8,492.72,61.59,17.71,1,61.59,9,554.31,82,SoftLux,Men,29,74
1,2025-01-06,Zalando,ZAL-001,SOF-M-1055,White Top,SS26,Tops,White,XS,5000000105500,1,61.59,61.59,17.71,0,0.0,1,61.59,90,SoftLux,Men,12,76
1,2025-01-06,Next,NXT-001,SOF-M-1055,White Top,SS26,Tops,White,XXL,5000000105500,0,0.0,61.59,17.71,0,0.0,0,0.0,176,SoftLux,Men,20,18
1,2025-01-06,eBay UK,EBY-001,SOF-M-1055,White Top,SS26,Tops,White,L,5000000105500,10,615.9,61.59,17.71,1,61.59,11,677.49,11,SoftLux,Men,26,51
1,2025-01-06,ASOS,ASO-001,SOF-M-1055,White Top,SS26,Tops,White,S,5000000105500,4,246.36,61.59,17.71,0,0.0,4,246.36,140,SoftLux,Men,15,36
1,2025-01-06,Very,VRY-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,S,5000000105600,11,880.77,80.07,26.87,1,80.07,12,960.84,126,SoftLux,Women,49,39
1,2025-01-06,eBay UK,EBY-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,XL,5000000105600,1,80.07,80.07,26.87,0,0.0,1,80.07,158,SoftLux,Women,24,37
1,2025-01-06,Next,NXT-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,L,5000000105600,4,320.28,80.07,26.87,0,0.0,4,320.28,197,SoftLux,Women,28,77
1,2025-01-06,JD Sports,JDS-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,L,5000000105600,2,160.14,80.07,26.87,0,0.0,2,160.14,172,SoftLux,Women,32,74
1,2025-01-06,Zalando,ZAL-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,M,5000000105600,1,80.07,80.07,26.87,0,0.0,1,80.07,190,SoftLux,Women,5,50
1,2025-01-06,ASOS,ASO-001,SOF-W-1056,White Bottom,SS26,Bottoms,Pink,L,5000000105600,9,720.63,80.07,26.87,1,80.07,10,800.7,126,SoftLux,Women,34,5
1,2025-01-06,JD Sports,JDS-001,SOF-W-1057,Grey Bottom,AW25,Bottoms,Beige,M,5000000105700,10,464.1,46.41,15.31,1,46.41,11,510.51,124,SoftLux,Women,4,26
1,2025-01-06,Amazon UK,AMZ-001,SOF-W-1057,Grey Bottom,AW25,Bottoms,Beige,XL,5000000105700,0,0.0,46.41,15.31,0,0.0,0,0.0,17,SoftLux,Women,19,98
1,2025-01-06,ASOS,ASO-001,SOF-W-1057,Grey Bottom,AW25,Bottoms,Beige,S,5000000105700,4,185.64,46.41,15.31,0,0.0,4,185.64,64,SoftLux,Women,48,5
1,2025-01-06,Zalando,ZAL-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,XXL,5000000105800,1,74.42,74.42,27.28,0,0.0,1,74.42,107,SoftLux,Women,34,61
1,2025-01-06,Amazon UK,AMZ-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,M,5000000105800,9,669.78,74.42,27.28,0,0.0,9,669.78,55,SoftLux,Women,0,15
1,2025-01-06,ASOS,ASO-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,XL,5000000105800,1,74.42,74.42,27.28,0,0.0,1,74.42,77,SoftLux,Women,19,58
1,2025-01-06,Next,NXT-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,XXL,5000000105800,0,0.0,74.42,27.28,0,0.0,0,0.0,143,SoftLux,Women,45,54
1,2025-01-06,Very,VRY-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,M,5000000105800,1,74.42,74.42,27.28,0,0.0,1,74.42,183,SoftLux,Women,17,96
1,2025-01-06,JD Sports,JDS-001,SOF-W-1058,Pink Bottom,AW25,Bottoms,Black,XS,5000000105800,7,520.94,74.42,27.28,0,0.0,7,520.94,192,SoftLux,Women,22,40
1,2025-01-06,ASOS,ASO-001,SOF-W-1059,Navy Bottom,SS26,Bottoms,White,M,5000000105900,5,549.3,109.86,40.51,0,0.0,5,549.3,65,SoftLux,Women,47,80
1,2025-01-06,Zalando,ZAL-001,SOF-W-1059,Navy Bottom,SS26,Bottoms,White,L,5000000105900,2,219.72,109.86,40.51,0,0.0,2,219.72,164,SoftLux,Women,28,69
